Experiment name:,1st experiment
Duration:, 5 0
Rate:, 50 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, Arb
Units:, Arb
Time
'0:1:55.74,26420
'0:1:55.76,26420
'0:1:55.78,26420
'0:1:55.8,26420
'0:1:55.82,26420
'0:1:55.84,26425
'0:1:55.86,26425
'0:1:55.88,26425
'0:1:55.9,26425
'0:1:55.92,26425
'0:1:55.94,26425
'0:1:55.96,26425
'0:1:55.98,26425
'0:1:56.0,26425
'0:1:56.02,26425
'0:1:56.04,26425
'0:1:56.06,26425
'0:1:56.08,26425
'0:1:56.1,26431
'0:1:56.12,26431
'0:1:56.14,26431
'0:1:56.16,26431
'0:1:56.18,26431
'0:1:56.2,26431
'0:1:56.22,26431
'0:1:56.24,26431
'0:1:56.26,26431
'0:1:56.28,26431
'0:1:56.3,26431
'0:1:56.32,26431
'0:1:56.34,26436
'0:1:56.36,26436
'0:1:56.38,26436
'0:1:56.4,26436
'0:1:56.42,26436
'0:1:56.44,26436
'0:1:56.46,26436
'0:1:56.48,26436
'0:1:56.5,26436
'0:1:56.52,26436
'0:1:56.54,26436
'0:1:56.56,26436
'0:1:56.58,26443
'0:1:56.6,26443
'0:1:56.62,26443
'0:1:56.64,26443
'0:1:56.66,26443
'0:1:56.68,26443
'0:1:56.7,26443
'0:1:56.72,26443
'0:1:56.74,26443
'0:1:56.76,26443
'0:1:56.78,26443
'0:1:56.8,26443
'0:1:56.82,26443
'0:1:56.84,26448
'0:1:56.86,26448
'0:1:56.88,26448
'0:1:56.9,26448
'0:1:56.92,26448
'0:1:56.94,26448
'0:1:56.96,26448
'0:1:56.98,26448
'0:1:57.0,26448
'0:1:57.02,26448
'0:1:57.04,26448
'0:1:57.06,26448
'0:1:57.08,26451
'0:1:57.1,26451
'0:1:57.12,26451
'0:1:57.14,26451
'0:1:57.16,26451
'0:1:57.18,26451
'0:1:57.2,26451
'0:1:57.22,26451
'0:1:57.24,26451
'0:1:57.26,26451
'0:1:57.28,26451
'0:1:57.3,26451
'0:1:57.32,26451
'0:1:57.34,26452
'0:1:57.36,26452
'0:1:57.38,26452
'0:1:57.4,26452
'0:1:57.42,26452
'0:1:57.44,26452
'0:1:57.46,26452
'0:1:57.48,26452
'0:1:57.5,26452
'0:1:57.52,26452
'0:1:57.54,26452
'0:1:57.56,26452
'0:1:57.58,26454
'0:1:57.6,26454
'0:1:57.62,26454
'0:1:57.64,26454
'0:1:57.66,26454
'0:1:57.68,26454
'0:1:57.7,26454
'0:1:57.72,26454
'0:1:57.74,26454
'0:1:57.76,26454
'0:1:57.78,26454
'0:1:57.8,26454
'0:1:57.82,26459
'0:1:57.84,26459
'0:1:57.86,26459
'0:1:57.88,26459
'0:1:57.9,26459
'0:1:57.92,26459
'0:1:57.94,26459
'0:1:57.96,26459
'0:1:57.98,26459
'0:1:58.0,26459
'0:1:58.02,26459
'0:1:58.04,26459
'0:1:58.06,26459
'0:1:58.08,26472
'0:1:58.1,26472
'0:1:58.12,26472
'0:1:58.14,26472
'0:1:58.16,26472
'0:1:58.18,26472
'0:1:58.2,26472
'0:1:58.22,26472
'0:1:58.24,26472
'0:1:58.26,26472
'0:1:58.28,26472
'0:1:58.3,26472
'0:1:58.32,26491
'0:1:58.34,26491
'0:1:58.36,26491
'0:1:58.38,26491
'0:1:58.4,26491
'0:1:58.42,26491
'0:1:58.44,26491
'0:1:58.46,26491
'0:1:58.48,26491
'0:1:58.5,26491
'0:1:58.52,26491
'0:1:58.54,26491
'0:1:58.56,26491
'0:1:58.58,26516
'0:1:58.6,26516
'0:1:58.62,26516
'0:1:58.64,26516
'0:1:58.66,26516
'0:1:58.68,26516
'0:1:58.7,26516
'0:1:58.72,26516
'0:1:58.74,26516
'0:1:58.76,26516
'0:1:58.78,26516
'0:1:58.8,26516
'0:1:58.82,26548
'0:1:58.84,26548
'0:1:58.86,26548
'0:1:58.88,26548
'0:1:58.9,26548
'0:1:58.92,26548
'0:1:58.94,26548
'0:1:58.96,26548
'0:1:58.98,26548
'0:1:59.0,26548
'0:1:59.02,26548
'0:1:59.04,26548
'0:1:59.06,26578
'0:1:59.08,26578
'0:1:59.1,26578
'0:1:59.12,26578
'0:1:59.14,26578
'0:1:59.16,26578
'0:1:59.18,26578
'0:1:59.2,26578
'0:1:59.22,26578
'0:1:59.24,26578
'0:1:59.26,26578
'0:1:59.28,26578
'0:1:59.3,26578
'0:1:59.32,26607
'0:1:59.34,26607
'0:1:59.36,26607
'0:1:59.38,26607
'0:1:59.4,26607
'0:1:59.42,26607
'0:1:59.44,26607
'0:1:59.46,26607
'0:1:59.48,26607
'0:1:59.5,26607
'0:1:59.52,26607
'0:1:59.54,26607
'0:1:59.56,26631
'0:1:59.58,26631
'0:1:59.6,26631
'0:1:59.62,26631
'0:1:59.64,26631
'0:1:59.66,26631
'0:1:59.68,26631
'0:1:59.7,26631
'0:1:59.72,26631
'0:1:59.74,26631
'0:1:59.76,26631
'0:1:59.78,26631
'0:1:59.8,26631
'0:1:59.82,26649
'0:1:59.84,26649
'0:1:59.86,26649
'0:1:59.88,26649
'0:1:59.9,26649
'0:1:59.92,26649
'0:1:59.94,26649
'0:1:59.96,26649
'0:1:59.98,26649
'0:1:60.0,26649
'0:2:0.02,26649
'0:2:0.04,26649
'0:2:0.06,26665
'0:2:0.08,26665
'0:2:0.1,26665
'0:2:0.12,26665
'0:2:0.14,26665
'0:2:0.16,26665
'0:2:0.18,26665
'0:2:0.2,26665
'0:2:0.22,26665
'0:2:0.24,26665
'0:2:0.26,26665
'0:2:0.28,26665
'0:2:0.3,26665
'0:2:0.32,26678
'0:2:0.34,26678
'0:2:0.36,26678
'0:2:0.38,26678
'0:2:0.4,26678
'0:2:0.42,26678
'0:2:0.44,26678
'0:2:0.46,26678
'0:2:0.48,26678
'0:2:0.5,26678
'0:2:0.52,26678
'0:2:0.54,26678
'0:2:0.56,26689
'0:2:0.58,26689
'0:2:0.6,26689
'0:2:0.62,26689
'0:2:0.64,26689
'0:2:0.66,26689
'0:2:0.68,26689
'0:2:0.7,26689
'0:2:0.72,26689
'0:2:0.74,26689
'0:2:0.76,26689
'0:2:0.78,26689
'0:2:0.8,26702
'0:2:0.82,26702
'0:2:0.84,26702
'0:2:0.86,26702
'0:2:0.88,26702
'0:2:0.9,26702
'0:2:0.92,26702
'0:2:0.94,26702
'0:2:0.96,26702
'0:2:0.98,26702
'0:2:1.0,26702
'0:2:1.02,26702
'0:2:1.04,26702
'0:2:1.06,26713
'0:2:1.08,26713
'0:2:1.1,26713
'0:2:1.12,26713
'0:2:1.14,26713
'0:2:1.16,26713
'0:2:1.18,26713
'0:2:1.2,26713
'0:2:1.22,26713
'0:2:1.24,26713
'0:2:1.26,26713
'0:2:1.28,26713
'0:2:1.3,26720
'0:2:1.32,26720
'0:2:1.34,26720
'0:2:1.36,26720
'0:2:1.38,26720
'0:2:1.4,26720
'0:2:1.42,26720
'0:2:1.44,26720
'0:2:1.46,26720
'0:2:1.48,26720
'0:2:1.5,26720
'0:2:1.52,26720
'0:2:1.54,26720
'0:2:1.56,26721
'0:2:1.58,26721
'0:2:1.6,26721
'0:2:1.62,26721
'0:2:1.64,26721
'0:2:1.66,26721
'0:2:1.68,26721
'0:2:1.7,26721
'0:2:1.72,26721
'0:2:1.74,26721
'0:2:1.76,26721
'0:2:1.78,26721
'0:2:1.8,26721
'0:2:1.82,26721
'0:2:1.84,26721
'0:2:1.86,26721
'0:2:1.88,26721
'0:2:1.9,26721
'0:2:1.92,26721
'0:2:1.94,26721
'0:2:1.96,26721
'0:2:1.98,26721
'0:2:2.0,26721
'0:2:2.02,26721
'0:2:2.04,26718
'0:2:2.06,26718
'0:2:2.08,26718
'0:2:2.1,26718
'0:2:2.12,26718
'0:2:2.14,26718
'0:2:2.16,26718
'0:2:2.18,26718
'0:2:2.2,26718
'0:2:2.22,26718
'0:2:2.24,26718
'0:2:2.26,26718
'0:2:2.28,26718
'0:2:2.3,26714
'0:2:2.32,26714
'0:2:2.34,26714
'0:2:2.36,26714
'0:2:2.38,26714
'0:2:2.4,26714
'0:2:2.42,26714
'0:2:2.44,26714
'0:2:2.46,26714
'0:2:2.48,26714
'0:2:2.5,26714
'0:2:2.52,26714
'0:2:2.54,26712
'0:2:2.56,26712
'0:2:2.58,26712
'0:2:2.6,26712
'0:2:2.62,26712
'0:2:2.64,26712
'0:2:2.66,26712
'0:2:2.68,26712
'0:2:2.7,26712
'0:2:2.72,26712
'0:2:2.74,26712
'0:2:2.76,26712
'0:2:2.78,26712
'0:2:2.8,26708
'0:2:2.82,26708
'0:2:2.84,26708
'0:2:2.86,26708
'0:2:2.88,26708
'0:2:2.9,26708
'0:2:2.92,26708
'0:2:2.94,26708
'0:2:2.96,26708
'0:2:2.98,26708
'0:2:3.0,26708
'0:2:3.02,26708
'0:2:3.04,26704
'0:2:3.06,26704
'0:2:3.08,26704
'0:2:3.1,26704
'0:2:3.12,26704
'0:2:3.14,26704
'0:2:3.16,26704
'0:2:3.18,26704
'0:2:3.2,26704
'0:2:3.22,26704
'0:2:3.24,26704
'0:2:3.26,26704
'0:2:3.28,26699
'0:2:3.3,26699
'0:2:3.32,26699
'0:2:3.34,26699
'0:2:3.36,26699
'0:2:3.38,26699
'0:2:3.4,26699
'0:2:3.42,26699
'0:2:3.44,26699
'0:2:3.46,26699
'0:2:3.48,26699
'0:2:3.5,26699
'0:2:3.52,26699
'0:2:3.54,26694
'0:2:3.56,26694
'0:2:3.58,26694
'0:2:3.6,26694
'0:2:3.62,26694
'0:2:3.64,26694
'0:2:3.66,26694
'0:2:3.68,26694
'0:2:3.7,26694
'0:2:3.72,26694
'0:2:3.74,26694
'0:2:3.76,26694
'0:2:3.78,26690
'0:2:3.8,26690
'0:2:3.82,26690
'0:2:3.84,26690
'0:2:3.86,26690
'0:2:3.88,26690
'0:2:3.9,26690
'0:2:3.92,26690
'0:2:3.94,26690
'0:2:3.96,26690
'0:2:3.98,26690
'0:2:4.0,26690
'0:2:4.02,26681
'0:2:4.04,26681
'0:2:4.06,26681
'0:2:4.08,26681
'0:2:4.1,26681
'0:2:4.12,26681
'0:2:4.14,26681
'0:2:4.16,26681
'0:2:4.18,26681
'0:2:4.2,26681
'0:2:4.22,26681
'0:2:4.24,26681
'0:2:4.26,26681
'0:2:4.28,26671
'0:2:4.3,26671
'0:2:4.32,26671
'0:2:4.34,26671
'0:2:4.36,26671
'0:2:4.38,26671
'0:2:4.4,26671
'0:2:4.42,26671
'0:2:4.44,26671
'0:2:4.46,26671
'0:2:4.48,26671
'0:2:4.5,26671
'0:2:4.52,26658
'0:2:4.54,26658
'0:2:4.56,26658
'0:2:4.58,26658
'0:2:4.6,26658
'0:2:4.62,26658
'0:2:4.64,26658
'0:2:4.66,26658
'0:2:4.68,26658
'0:2:4.7,26658
'0:2:4.72,26658
'0:2:4.74,26658
'0:2:4.76,26658
'0:2:4.78,26642
'0:2:4.8,26642
'0:2:4.82,26642
'0:2:4.84,26642
'0:2:4.86,26642
'0:2:4.88,26642
'0:2:4.9,26642
'0:2:4.92,26642
'0:2:4.94,26642
'0:2:4.96,26642
'0:2:4.98,26642
'0:2:5.0,26642
'0:2:5.02,26629
'0:2:5.04,26629
'0:2:5.06,26629
'0:2:5.08,26629
'0:2:5.1,26629
'0:2:5.12,26629
'0:2:5.14,26629
'0:2:5.16,26629
'0:2:5.18,26629
'0:2:5.2,26629
'0:2:5.22,26629
'0:2:5.24,26629
'0:2:5.26,26629
'0:2:5.28,26616
'0:2:5.3,26616
'0:2:5.32,26616
'0:2:5.34,26616
'0:2:5.36,26616
'0:2:5.38,26616
'0:2:5.4,26616
'0:2:5.42,26616
'0:2:5.44,26616
'0:2:5.46,26616
'0:2:5.48,26616
'0:2:5.5,26616
'0:2:5.52,26610
'0:2:5.54,26610
'0:2:5.56,26610
'0:2:5.58,26610
'0:2:5.6,26610
'0:2:5.62,26610
'0:2:5.64,26610
'0:2:5.66,26610
'0:2:5.68,26610
'0:2:5.7,26610
'0:2:5.72,26610
'0:2:5.74,26610
'0:2:5.76,26603
'0:2:5.78,26603
'0:2:5.8,26603
'0:2:5.82,26603
'0:2:5.84,26603
'0:2:5.86,26603
'0:2:5.88,26603
'0:2:5.9,26603
'0:2:5.92,26603
'0:2:5.94,26603
'0:2:5.96,26603
'0:2:5.98,26603
'0:2:6.0,26603
'0:2:6.02,26596
'0:2:6.04,26596
'0:2:6.06,26596
'0:2:6.08,26596
'0:2:6.1,26596
'0:2:6.12,26596
'0:2:6.14,26596
'0:2:6.16,26596
'0:2:6.18,26596
'0:2:6.2,26596
'0:2:6.22,26596
'0:2:6.24,26596
'0:2:6.26,26588
'0:2:6.28,26588
'0:2:6.3,26588
'0:2:6.32,26588
'0:2:6.34,26588
'0:2:6.36,26588
'0:2:6.38,26588
'0:2:6.4,26588
'0:2:6.42,26588
'0:2:6.44,26588
'0:2:6.46,26588
'0:2:6.48,26588
'0:2:6.5,26588
'0:2:6.52,26576
'0:2:6.54,26576
'0:2:6.56,26576
'0:2:6.58,26576
'0:2:6.6,26576
'0:2:6.62,26576
'0:2:6.64,26576
'0:2:6.66,26576
'0:2:6.68,26576
'0:2:6.7,26576
'0:2:6.72,26576
'0:2:6.74,26576
'0:2:6.76,26564
'0:2:6.78,26564
'0:2:6.8,26564
'0:2:6.82,26564
'0:2:6.84,26564
'0:2:6.86,26564
'0:2:6.88,26564
'0:2:6.9,26564
'0:2:6.92,26564
'0:2:6.94,26564
'0:2:6.96,26564
'0:2:6.98,26564
'0:2:7.0,26551
'0:2:7.02,26551
'0:2:7.04,26551
'0:2:7.06,26551
'0:2:7.08,26551
'0:2:7.1,26551
'0:2:7.12,26551
'0:2:7.14,26551
'0:2:7.16,26551
'0:2:7.18,26551
'0:2:7.2,26551
'0:2:7.22,26551
'0:2:7.24,26551
'0:2:7.26,26538
'0:2:7.28,26538
'0:2:7.3,26538
'0:2:7.32,26538
'0:2:7.34,26538
'0:2:7.36,26538
'0:2:7.38,26538
'0:2:7.4,26538
'0:2:7.42,26538
'0:2:7.44,26538
'0:2:7.46,26538
'0:2:7.48,26538
'0:2:7.5,26527
'0:2:7.52,26527
'0:2:7.54,26527
'0:2:7.56,26527
'0:2:7.58,26527
'0:2:7.6,26527
'0:2:7.62,26527
'0:2:7.64,26527
'0:2:7.66,26527
'0:2:7.68,26527
'0:2:7.7,26527
'0:2:7.72,26527
'0:2:7.74,26527
'0:2:7.76,26516
'0:2:7.78,26516
'0:2:7.8,26516
'0:2:7.82,26516
'0:2:7.84,26516
'0:2:7.86,26516
'0:2:7.88,26516
'0:2:7.9,26516
'0:2:7.92,26516
'0:2:7.94,26516
'0:2:7.96,26516
'0:2:7.98,26516
'0:2:8.0,26506
'0:2:8.02,26506
'0:2:8.04,26506
'0:2:8.06,26506
'0:2:8.08,26506
'0:2:8.1,26506
'0:2:8.12,26506
'0:2:8.14,26506
'0:2:8.16,26506
'0:2:8.18,26506
'0:2:8.2,26506
'0:2:8.22,26506
'0:2:8.24,26495
'0:2:8.26,26495
'0:2:8.28,26495
'0:2:8.3,26495
'0:2:8.32,26495
'0:2:8.34,26495
'0:2:8.36,26495
'0:2:8.38,26495
'0:2:8.4,26495
'0:2:8.42,26495
'0:2:8.44,26495
'0:2:8.46,26495
'0:2:8.48,26495
'0:2:8.5,26483
'0:2:8.52,26483
'0:2:8.54,26483
'0:2:8.56,26483
'0:2:8.58,26483
'0:2:8.6,26483
'0:2:8.62,26483
'0:2:8.64,26483
'0:2:8.66,26483
'0:2:8.68,26483
'0:2:8.7,26483
'0:2:8.72,26483
'0:2:8.74,26471
'0:2:8.76,26471
'0:2:8.78,26471
'0:2:8.8,26471
'0:2:8.82,26471
'0:2:8.84,26471
'0:2:8.86,26471
'0:2:8.88,26471
'0:2:8.9,26471
'0:2:8.92,26471
'0:2:8.94,26471
'0:2:8.96,26471
'0:2:8.98,26471
'0:2:9.0,26462
'0:2:9.02,26462
'0:2:9.04,26462
'0:2:9.06,26462
'0:2:9.08,26462
'0:2:9.1,26462
'0:2:9.12,26462
'0:2:9.14,26462
'0:2:9.16,26462
'0:2:9.18,26462
'0:2:9.2,26462
'0:2:9.22,26462
'0:2:9.24,26458
'0:2:9.26,26458
'0:2:9.28,26458
'0:2:9.3,26458
'0:2:9.32,26458
'0:2:9.34,26458
'0:2:9.36,26458
'0:2:9.38,26458
'0:2:9.4,26458
'0:2:9.42,26458
'0:2:9.44,26458
'0:2:9.46,26458
'0:2:9.48,26458
'0:2:9.5,26457
'0:2:9.52,26457
'0:2:9.54,26457
'0:2:9.56,26457
'0:2:9.58,26457
'0:2:9.6,26457
'0:2:9.62,26457
'0:2:9.64,26457
'0:2:9.66,26457
'0:2:9.68,26457
'0:2:9.7,26457
'0:2:9.72,26457
'0:2:9.74,26456
'0:2:9.76,26456
'0:2:9.78,26456
'0:2:9.8,26456
'0:2:9.82,26456
'0:2:9.84,26456
'0:2:9.86,26456
'0:2:9.88,26456
'0:2:9.9,26456
'0:2:9.92,26456
'0:2:9.94,26456
'0:2:9.96,26456
'0:2:9.98,26454
'0:2:10.0,26454
'0:2:10.02,26454
'0:2:10.04,26454
'0:2:10.06,26454
'0:2:10.08,26454
'0:2:10.1,26454
'0:2:10.12,26454
'0:2:10.14,26454
'0:2:10.16,26454
'0:2:10.18,26454
'0:2:10.2,26454
'0:2:10.22,26454
'0:2:10.24,26451
'0:2:10.26,26451
'0:2:10.28,26451
'0:2:10.3,26451
'0:2:10.32,26451
'0:2:10.34,26451
'0:2:10.36,26451
'0:2:10.38,26451
'0:2:10.4,26451
'0:2:10.42,26451
'0:2:10.44,26451
'0:2:10.46,26451
'0:2:10.48,26444
'0:2:10.5,26444
'0:2:10.52,26444
'0:2:10.54,26444
'0:2:10.56,26444
'0:2:10.58,26444
'0:2:10.6,26444
'0:2:10.62,26444
'0:2:10.64,26444
'0:2:10.66,26444
'0:2:10.68,26444
'0:2:10.7,26444
'0:2:10.72,26444
'0:2:10.74,26439
'0:2:10.76,26439
'0:2:10.78,26439
'0:2:10.8,26439
'0:2:10.82,26439
'0:2:10.84,26439
'0:2:10.86,26439
'0:2:10.88,26439
'0:2:10.9,26439
'0:2:10.92,26439
'0:2:10.94,26439
'0:2:10.96,26439
'0:2:10.98,26432
'0:2:11.0,26432
'0:2:11.02,26432
'0:2:11.04,26432
'0:2:11.06,26432
'0:2:11.08,26432
'0:2:11.1,26432
'0:2:11.12,26432
'0:2:11.14,26432
'0:2:11.16,26432
'0:2:11.18,26432
'0:2:11.2,26432
'0:2:11.22,26426
'0:2:11.24,26426
'0:2:11.26,26426
'0:2:11.28,26426
'0:2:11.3,26426
'0:2:11.32,26426
'0:2:11.34,26426
'0:2:11.36,26426
'0:2:11.38,26426
'0:2:11.4,26426
'0:2:11.42,26426
'0:2:11.44,26426
'0:2:11.46,26426
'0:2:11.48,26428
'0:2:11.5,26428
'0:2:11.52,26428
'0:2:11.54,26428
'0:2:11.56,26428
'0:2:11.58,26428
'0:2:11.6,26428
'0:2:11.62,26428
'0:2:11.64,26428
'0:2:11.66,26428
'0:2:11.68,26428
'0:2:11.7,26428
'0:2:11.72,26432
'0:2:11.74,26432
'0:2:11.76,26432
'0:2:11.78,26432
'0:2:11.8,26432
'0:2:11.82,26432
'0:2:11.84,26432
'0:2:11.86,26432
'0:2:11.88,26432
'0:2:11.9,26432
'0:2:11.92,26432
'0:2:11.94,26432
'0:2:11.96,26432
'0:2:11.98,26438
'0:2:12.0,26438
'0:2:12.02,26438
'0:2:12.04,26438
'0:2:12.06,26438
'0:2:12.08,26438
'0:2:12.1,26438
'0:2:12.12,26438
'0:2:12.14,26438
'0:2:12.16,26438
'0:2:12.18,26438
'0:2:12.2,26438
'0:2:12.22,26443
'0:2:12.24,26443
'0:2:12.26,26443
'0:2:12.28,26443
'0:2:12.3,26443
'0:2:12.32,26443
'0:2:12.34,26443
'0:2:12.36,26443
'0:2:12.38,26443
'0:2:12.4,26443
'0:2:12.42,26443
'0:2:12.44,26443
'0:2:12.46,26442
'0:2:12.48,26442
'0:2:12.5,26442
'0:2:12.52,26442
'0:2:12.54,26442
'0:2:12.56,26442
'0:2:12.58,26442
'0:2:12.6,26442
'0:2:12.62,26442
'0:2:12.64,26442
'0:2:12.66,26442
'0:2:12.68,26442
'0:2:12.7,26442
'0:2:12.72,26441
'0:2:12.74,26441
'0:2:12.76,26441
'0:2:12.78,26441
'0:2:12.8,26441
'0:2:12.82,26441
'0:2:12.84,26441
'0:2:12.86,26441
'0:2:12.88,26441
'0:2:12.9,26441
'0:2:12.92,26441
'0:2:12.94,26441
'0:2:12.96,26440
'0:2:12.98,26440
'0:2:13.0,26440
'0:2:13.02,26440
'0:2:13.04,26440
'0:2:13.06,26440
'0:2:13.08,26440
'0:2:13.1,26440
'0:2:13.12,26440
'0:2:13.14,26440
'0:2:13.16,26440
'0:2:13.18,26440
'0:2:13.2,26440
'0:2:13.22,26440
'0:2:13.24,26440
'0:2:13.26,26440
'0:2:13.28,26440
'0:2:13.3,26440
'0:2:13.32,26440
'0:2:13.34,26440
'0:2:13.36,26440
'0:2:13.38,26440
'0:2:13.4,26440
'0:2:13.42,26440
'0:2:13.44,26440
'0:2:13.46,26442
'0:2:13.48,26442
'0:2:13.5,26442
'0:2:13.52,26442
'0:2:13.54,26442
'0:2:13.56,26442
'0:2:13.58,26442
'0:2:13.6,26442
'0:2:13.62,26442
'0:2:13.64,26442
'0:2:13.66,26442
'0:2:13.68,26442
'0:2:13.7,26442
'0:2:13.72,26444
'0:2:13.74,26444
'0:2:13.76,26444
'0:2:13.78,26444
'0:2:13.8,26444
'0:2:13.82,26444
'0:2:13.84,26444
'0:2:13.86,26444
'0:2:13.88,26444
'0:2:13.9,26444
'0:2:13.92,26444
'0:2:13.94,26444
'0:2:13.96,26442
'0:2:13.98,26442
'0:2:14.0,26442
'0:2:14.02,26442
'0:2:14.04,26442
'0:2:14.06,26442
'0:2:14.08,26442
'0:2:14.1,26442
'0:2:14.12,26442
'0:2:14.14,26442
'0:2:14.16,26442
'0:2:14.18,26442
'0:2:14.2,26438
'0:2:14.22,26438
'0:2:14.24,26438
'0:2:14.26,26438
'0:2:14.28,26438
'0:2:14.3,26438
'0:2:14.32,26438
'0:2:14.34,26438
'0:2:14.36,26438
'0:2:14.38,26438
'0:2:14.4,26438
'0:2:14.42,26438
'0:2:14.44,26438
'0:2:14.46,26432
'0:2:14.48,26432
'0:2:14.5,26432
'0:2:14.52,26432
'0:2:14.54,26432
'0:2:14.56,26432
'0:2:14.58,26432
'0:2:14.6,26432
'0:2:14.62,26432
'0:2:14.64,26432
'0:2:14.66,26432
'0:2:14.68,26432
'0:2:14.7,26423
'0:2:14.72,26423
'0:2:14.74,26423
'0:2:14.76,26423
'0:2:14.78,26423
'0:2:14.8,26423
'0:2:14.82,26423
'0:2:14.84,26423
'0:2:14.86,26423
'0:2:14.88,26423
'0:2:14.9,26423
'0:2:14.92,26423
'0:2:14.94,26417
'0:2:14.96,26417
'0:2:14.98,26417
'0:2:15.0,26417
'0:2:15.02,26417
'0:2:15.04,26417
'0:2:15.06,26417
'0:2:15.08,26417
'0:2:15.1,26417
'0:2:15.12,26417
'0:2:15.14,26417
'0:2:15.16,26417
'0:2:15.18,26417
'0:2:15.2,26411
'0:2:15.22,26411
'0:2:15.24,26411
'0:2:15.26,26411
'0:2:15.28,26411
'0:2:15.3,26411
'0:2:15.32,26411
'0:2:15.34,26411
'0:2:15.36,26411
'0:2:15.38,26411
'0:2:15.4,26411
'0:2:15.42,26411
'0:2:15.44,26404
'0:2:15.46,26404
'0:2:15.48,26404
'0:2:15.5,26404
'0:2:15.52,26404
'0:2:15.54,26404
'0:2:15.56,26404
'0:2:15.58,26404
'0:2:15.6,26404
'0:2:15.62,26404
'0:2:15.64,26404
'0:2:15.66,26404
'0:2:15.68,26404
'0:2:15.7,26399
'0:2:15.72,26399
'0:2:15.74,26399
'0:2:15.76,26399
'0:2:15.78,26399
'0:2:15.8,26399
'0:2:15.82,26399
'0:2:15.84,26399
'0:2:15.86,26399
'0:2:15.88,26399
'0:2:15.9,26399
'0:2:15.92,26399
'0:2:15.94,26392
'0:2:15.96,26392
'0:2:15.98,26392
'0:2:16.0,26392
'0:2:16.02,26392
'0:2:16.04,26392
'0:2:16.06,26392
'0:2:16.08,26392
'0:2:16.1,26392
'0:2:16.12,26392
'0:2:16.14,26392
'0:2:16.16,26392
'0:2:16.18,26382
'0:2:16.2,26382
'0:2:16.22,26382
'0:2:16.24,26382
'0:2:16.26,26382
'0:2:16.28,26382
'0:2:16.3,26382
'0:2:16.32,26382
'0:2:16.34,26382
'0:2:16.36,26382
'0:2:16.38,26382
'0:2:16.4,26382
'0:2:16.42,26382
'0:2:16.44,26369
'0:2:16.46,26369
'0:2:16.48,26369
'0:2:16.5,26369
'0:2:16.52,26369
'0:2:16.54,26369
'0:2:16.56,26369
'0:2:16.58,26369
'0:2:16.6,26369
'0:2:16.62,26369
'0:2:16.64,26369
'0:2:16.66,26369
'0:2:16.68,26351
'0:2:16.7,26351
'0:2:16.72,26351
'0:2:16.74,26351
'0:2:16.76,26351
'0:2:16.78,26351
'0:2:16.8,26351
'0:2:16.82,26351
'0:2:16.84,26351
'0:2:16.86,26351
'0:2:16.88,26351
'0:2:16.9,26351
'0:2:16.92,26351
'0:2:16.94,26332
'0:2:16.96,26332
'0:2:16.98,26332
'0:2:17.0,26332
'0:2:17.02,26332
'0:2:17.04,26332
'0:2:17.06,26332
'0:2:17.08,26332
'0:2:17.1,26332
'0:2:17.12,26332
'0:2:17.14,26332
'0:2:17.16,26332
'0:2:17.18,26316
'0:2:17.2,26316
'0:2:17.22,26316
'0:2:17.24,26316
'0:2:17.26,26316
'0:2:17.28,26316
'0:2:17.3,26316
'0:2:17.32,26316
'0:2:17.34,26316
'0:2:17.36,26316
'0:2:17.38,26316
'0:2:17.4,26316
'0:2:17.42,26303
'0:2:17.44,26303
'0:2:17.46,26303
'0:2:17.48,26303
'0:2:17.5,26303
'0:2:17.52,26303
'0:2:17.54,26303
'0:2:17.56,26303
'0:2:17.58,26303
'0:2:17.6,26303
'0:2:17.62,26303
'0:2:17.64,26303
'0:2:17.66,26303
'0:2:17.68,26292
'0:2:17.7,26292
'0:2:17.72,26292
'0:2:17.74,26292
'0:2:17.76,26292
'0:2:17.78,26292
'0:2:17.8,26292
'0:2:17.82,26292
'0:2:17.84,26292
'0:2:17.86,26292
'0:2:17.88,26292
'0:2:17.9,26292
'0:2:17.92,26280
'0:2:17.94,26280
'0:2:17.96,26280
'0:2:17.98,26280
'0:2:18.0,26280
'0:2:18.02,26280
'0:2:18.04,26280
'0:2:18.06,26280
'0:2:18.08,26280
'0:2:18.1,26280
'0:2:18.12,26280
'0:2:18.14,26280
'0:2:18.16,26280
'0:2:18.18,26267
'0:2:18.2,26267
'0:2:18.22,26267
'0:2:18.24,26267
'0:2:18.26,26267
'0:2:18.28,26267
'0:2:18.3,26267
'0:2:18.32,26267
'0:2:18.34,26267
'0:2:18.36,26267
'0:2:18.38,26267
'0:2:18.4,26267
'0:2:18.42,26253
'0:2:18.44,26253
'0:2:18.46,26253
'0:2:18.48,26253
'0:2:18.5,26253
'0:2:18.52,26253
'0:2:18.54,26253
'0:2:18.56,26253
'0:2:18.58,26253
'0:2:18.6,26253
'0:2:18.62,26253
'0:2:18.64,26253
'0:2:18.66,26253
'0:2:18.68,26239
'0:2:18.7,26239
'0:2:18.72,26239
'0:2:18.74,26239
'0:2:18.76,26239
'0:2:18.78,26239
'0:2:18.8,26239
'0:2:18.82,26239
'0:2:18.84,26239
'0:2:18.86,26239
'0:2:18.88,26239
'0:2:18.9,26239
'0:2:18.92,26226
